epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,50713.8,0.86295,0.44893,0.92757,0.82695,0.70518,0.76516,0.45836,1.38489,0.70053,1.21432,0.002674,0.002674,0.002674
187,50867.9,0.85166,0.44501,0.92597,0.82553,0.70512,0.76474,0.45904,1.38399,0.70064,1.21462,0.0026344,0.0026344,0.0026344
188,51022.8,0.85297,0.44479,0.92455,0.82489,0.7057,0.76522,0.45951,1.38328,0.70015,1.21501,0.0025948,0.0025948,0.0025948
189,51188.6,0.85962,0.44767,0.92759,0.82491,0.70476,0.76454,0.45985,1.38213,0.70034,1.21473,0.0025552,0.0025552,0.0025552
190,51339,0.85276,0.44317,0.92463,0.82583,0.70518,0.7653,0.46041,1.38091,0.69965,1.21428,0.0025156,0.0025156,0.0025156
191,51483.3,0.85392,0.44319,0.92135,0.82577,0.70526,0.76555,0.46095,1.38028,0.69956,1.21424,0.002476,0.002476,0.002476
192,51627.4,0.84389,0.4411,0.92379,0.82563,0.70508,0.76535,0.46136,1.37948,0.69962,1.21428,0.0024364,0.0024364,0.0024364
193,51773.3,0.84395,0.44195,0.92194,0.82643,0.70417,0.76529,0.46203,1.37893,0.69983,1.2147,0.0023968,0.0023968,0.0023968
194,51985.2,0.84633,0.43974,0.92104,0.82643,0.70482,0.76547,0.46234,1.37754,0.69967,1.21429,0.0023572,0.0023572,0.0023572
195,52134.3,0.84532,0.43974,0.91909,0.82752,0.70562,0.76597,0.46274,1.37632,0.6996,1.21433,0.0023176,0.0023176,0.0023176
196,52277.3,0.83268,0.43706,0.92013,0.8274,0.70529,0.76588,0.46322,1.37469,0.69946,1.21376,0.002278,0.002278,0.002278
197,52444.9,0.83018,0.43475,0.91585,0.82928,0.70444,0.76621,0.46355,1.37318,0.69968,1.21312,0.0022384,0.0022384,0.0022384
198,52622.9,0.83316,0.43283,0.91793,0.82767,0.7054,0.76602,0.46389,1.37167,0.69917,1.21268,0.0021988,0.0021988,0.0021988
199,52779.1,0.82397,0.4291,0.91396,0.82872,0.70495,0.76661,0.46419,1.37071,0.69946,1.2127,0.0021592,0.0021592,0.0021592
200,52969.4,0.82289,0.43062,0.91401,0.82971,0.70385,0.76629,0.46497,1.3693,0.69936,1.21251,0.0021196,0.0021196,0.0021196
201,53108.2,0.81817,0.42911,0.91443,0.83,0.70425,0.7666,0.46514,1.36852,0.69877,1.2127,0.00208,0.00208,0.00208
202,54105.2,0.81921,0.42914,0.91437,0.83058,0.70451,0.76719,0.4658,1.36772,0.69878,1.21282,0.0020404,0.0020404,0.0020404
203,54272.3,0.81735,0.42711,0.91325,0.83141,0.70339,0.76686,0.46622,1.3664,0.69909,1.21243,0.0020008,0.0020008,0.0020008
204,54432.4,0.80918,0.42249,0.90992,0.83033,0.70328,0.76672,0.46672,1.36548,0.69941,1.21246,0.0019612,0.0019612,0.0019612
205,54584.3,0.81083,0.42399,0.91237,0.82923,0.70417,0.76694,0.46705,1.36435,0.69928,1.21243,0.0019216,0.0019216,0.0019216
206,55099,0.80845,0.42357,0.90873,0.82721,0.706,0.76697,0.46722,1.36401,0.69965,1.21272,0.001882,0.001882,0.001882
207,55265.3,0.80251,0.41931,0.90698,0.82802,0.70684,0.76775,0.46803,1.36335,0.69949,1.21283,0.0018424,0.0018424,0.0018424
208,55419,0.79511,0.41712,0.90625,0.82774,0.70573,0.76731,0.46811,1.363,0.69921,1.2131,0.0018028,0.0018028,0.0018028
209,55564,0.79554,0.41733,0.90576,0.82901,0.7054,0.76787,0.46862,1.36171,0.69979,1.2129,0.0017632,0.0017632,0.0017632
210,55695.7,0.80005,0.42006,0.908,0.83001,0.70395,0.76775,0.46884,1.36102,0.69967,1.21311,0.0017236,0.0017236,0.0017236
211,55848,0.79274,0.41524,0.90604,0.83041,0.70406,0.76785,0.4692,1.36013,0.69948,1.21299,0.001684,0.001684,0.001684
212,55995.4,0.78538,0.41376,0.90349,0.83021,0.70328,0.76778,0.4694,1.3591,0.6999,1.21288,0.0016444,0.0016444,0.0016444
213,57045.5,0.78148,0.41117,0.90274,0.83038,0.7034,0.76766,0.47004,1.35803,0.69983,1.21288,0.0016048,0.0016048,0.0016048
214,57215.3,0.78495,0.41279,0.90413,0.8322,0.70284,0.76848,0.47055,1.35704,0.69955,1.21297,0.0015652,0.0015652,0.0015652
215,57382.5,0.78562,0.40998,0.90515,0.83233,0.70221,0.76818,0.47075,1.35619,0.69921,1.21337,0.0015256,0.0015256,0.0015256
216,57766.5,0.77578,0.40926,0.90181,0.83241,0.7025,0.76867,0.47125,1.35509,0.69943,1.2133,0.001486,0.001486,0.001486
217,57926.6,0.77784,0.40748,0.90366,0.83204,0.70373,0.76893,0.47132,1.35415,0.6987,1.2132,0.0014464,0.0014464,0.0014464
218,58088.6,0.77007,0.40507,0.89981,0.83206,0.70304,0.76826,0.47151,1.35324,0.69894,1.21315,0.0014068,0.0014068,0.0014068
219,58239.6,0.77577,0.40671,0.89941,0.83226,0.70339,0.76921,0.4719,1.35273,0.69881,1.21353,0.0013672,0.0013672,0.0013672
220,59316.1,0.77002,0.40702,0.89973,0.83335,0.7035,0.76942,0.47227,1.35148,0.69821,1.21352,0.0013276,0.0013276,0.0013276
221,59476,0.76323,0.40239,0.89763,0.83472,0.70093,0.76853,0.47278,1.35071,0.69772,1.21369,0.001288,0.001288,0.001288
222,60447.4,0.76211,0.40099,0.89472,0.83522,0.70228,0.76912,0.47329,1.3501,0.69732,1.21408,0.0012484,0.0012484,0.0012484
223,60617.5,0.75491,0.40125,0.89717,0.8356,0.70228,0.76928,0.47371,1.34996,0.69741,1.21464,0.0012088,0.0012088,0.0012088
224,60769.8,0.7527,0.39794,0.89533,0.83545,0.70228,0.76934,0.47427,1.34916,0.69745,1.21516,0.0011692,0.0011692,0.0011692
225,63940.6,0.75774,0.39917,0.89609,0.83589,0.7015,0.76949,0.47448,1.34768,0.69748,1.21412,0.0011296,0.0011296,0.0011296
226,64101.3,0.75238,0.39701,0.89459,0.83648,0.70087,0.7699,0.47502,1.34654,0.69737,1.21399,0.00109,0.00109,0.00109
227,64243.9,0.74031,0.39295,0.89348,0.83721,0.70119,0.77053,0.47538,1.34608,0.69758,1.21478,0.0010504,0.0010504,0.0010504
228,65261.1,0.75029,0.39573,0.89383,0.83901,0.7005,0.77053,0.47569,1.34458,0.69725,1.21414,0.0010108,0.0010108,0.0010108
229,65429,0.74631,0.39294,0.8947,0.84071,0.70006,0.7705,0.47598,1.34373,0.69731,1.21439,0.0009712,0.0009712,0.0009712
230,65569,0.74178,0.39086,0.89142,0.84095,0.70086,0.7708,0.47665,1.34318,0.69653,1.21477,0.0009316,0.0009316,0.0009316
231,65701.4,0.73973,0.38984,0.89219,0.84122,0.70028,0.77014,0.47676,1.34248,0.69658,1.21547,0.000892,0.000892,0.000892
232,65852.1,0.7353,0.38865,0.88909,0.84123,0.70061,0.77051,0.47695,1.34154,0.69708,1.21579,0.0008524,0.0008524,0.0008524
233,65989.8,0.72787,0.38616,0.88742,0.83891,0.70072,0.77046,0.4772,1.34064,0.69649,1.21602,0.0008128,0.0008128,0.0008128
234,66149.7,0.73133,0.38732,0.89062,0.83923,0.70061,0.77044,0.4776,1.34003,0.69652,1.21624,0.0007732,0.0007732,0.0007732
235,66305.5,0.72714,0.38606,0.88817,0.83926,0.70079,0.77034,0.47773,1.33909,0.69676,1.21656,0.0007336,0.0007336,0.0007336
236,66450.1,0.725,0.38303,0.88623,0.83899,0.70017,0.77043,0.47823,1.33918,0.69726,1.21733,0.000694,0.000694,0.000694
237,67585,0.71774,0.3827,0.8868,0.83873,0.7005,0.77104,0.47837,1.33823,0.69733,1.21768,0.0006544,0.0006544,0.0006544
238,67750.1,0.72197,0.38419,0.8871,0.83952,0.6995,0.77016,0.47844,1.33772,0.69707,1.21835,0.0006148,0.0006148,0.0006148
239,67900.5,0.71491,0.37939,0.88757,0.8395,0.69972,0.77053,0.47887,1.33743,0.69677,1.21876,0.0005752,0.0005752,0.0005752
240,68047.6,0.70554,0.37801,0.88371,0.8367,0.70262,0.7714,0.4792,1.33663,0.69666,1.21935,0.0005356,0.0005356,0.0005356
241,68430.9,0.66936,0.33967,0.85978,0.8395,0.69994,0.77141,0.4795,1.336,0.69713,1.21956,0.000496,0.000496,0.000496
242,68579.6,0.644,0.32627,0.84969,0.84022,0.70113,0.77164,0.48004,1.33493,0.69695,1.22006,0.0004564,0.0004564,0.0004564
243,68732.5,0.64046,0.32595,0.84807,0.84079,0.69994,0.77111,0.48036,1.33418,0.6979,1.22043,0.0004168,0.0004168,0.0004168
244,68880.3,0.63278,0.32353,0.84566,0.84117,0.69983,0.77143,0.48048,1.33295,0.69779,1.22066,0.0003772,0.0003772,0.0003772
245,69031.5,0.62563,0.31959,0.84305,0.84067,0.70028,0.7714,0.48078,1.33253,0.69833,1.22157,0.0003376,0.0003376,0.0003376
246,69172.9,0.62648,0.32188,0.84356,0.84004,0.70079,0.77119,0.48102,1.33174,0.69918,1.22216,0.000298,0.000298,0.000298
247,69303.8,0.61935,0.31671,0.84308,0.84106,0.70117,0.77181,0.48127,1.33092,0.70007,1.2226,0.0002584,0.0002584,0.0002584
248,69449.8,0.61861,0.31703,0.84194,0.8401,0.70184,0.77199,0.48165,1.32997,0.70057,1.22326,0.0002188,0.0002188,0.0002188
249,69596.2,0.6095,0.31422,0.83979,0.8406,0.70253,0.77219,0.4819,1.32896,0.70123,1.22363,0.0001792,0.0001792,0.0001792
250,69737.8,0.60596,0.31185,0.83806,0.84048,0.70228,0.7716,0.4819,1.32856,0.70153,1.22448,0.0001396,0.0001396,0.0001396
